Waypoint Name,Waypoint Type,Latitude,Longitude,Frequency
EFUYE,Airport Terminal,7.6217,134.966,-999
FAVGA,Airport Terminal,7.36941,134.451,-999
ITAZU,Airport Terminal,7.36279,134.739,-999
JAKEF,Airport Terminal,7.3717,134.35,-999
KUYEB,Airport Terminal,7.42022,134.282,-999
LUBEY,Airport Terminal,7.45541,134.352,-999
OHUDA,Airport Terminal,7.36515,134.637,-999
UVOVY,Airport Terminal,7.42582,134.794,-999
WEXGY,Airport Terminal,7.56973,134.071,-999
AMZAP,Airport Terminal,5.51652,162.482,-999
AYUGO,Airport Terminal,5.55352,163.02,-999
BACAR,Airport Terminal,5.35422,162.753,-999
CANAY,Airport Terminal,5.49887,163.083,-999
FIBTO,Airport Terminal,5.38492,162.985,-999
FOMAK,Airport Terminal,5.31924,162.878,-999
JODEP,Airport Terminal,5.53712,163.157,-999
KOZRY,Airport Terminal,5.42273,163.018,-999
LECWI,Airport Terminal,5.64352,163.364,-999
MENLE,Airport Terminal,5.3408,162.926,-999
OCANO,Airport Terminal,5.27791,162.787,-999
WAVKI,Airport Terminal,5.32951,162.721,-999
CABRI,Airport Terminal,9.47493,137.996,-999
HASEN,Airport Terminal,9.52304,137.888,-999
ITIFO,Airport Terminal,9.44359,137.915,-999
IYADY,Airport Terminal,9.39207,137.848,-999
KEENG,Airport Terminal,9.52732,138.169,-999
KULVY,Airport Terminal,9.47049,137.996,-999
NIVZY,Airport Terminal,9.76006,138.521,-999
OLGEE,Airport Terminal,9.49369,138.067,-999
OMOCO,Airport Terminal,9.55416,138.251,-999
RAZEL,Airport Terminal,9.44772,137.893,-999
UGEVY,Airport Terminal,9.60512,138.317,-999
USODY,Airport Terminal,9.24171,137.654,-999
ZOFZO,Airport Terminal,9.47468,138.277,-999
TUT,D,-14.3326,-170.708,112.5
ITUT,D,-14.3271,-170.704,110.3
LOG,DB,-14.3537,-170.749,24.2
TUT,DB,-14.3321,-170.72,40.3
AADPO,EAENRT,-14.1688,-170.968,-999
ALOHI,EAENRT,-14.2272,-170.979,-999
ANITR,EAENRT,-14.1624,-170.942,-999
CAPRA,EAENRT,-14.2715,-171.011,-999
CLAIB,EAENRT,-14.2992,-170.998,-999
LIMPE,EAENRT,-14.2195,-170.995,-999
APRAN,Airport Terminal,-14.3652,-170.766,-999
BLUJA,Airport Terminal,-14.3951,-170.817,-999
CAXEB,Airport Terminal,-14.3583,-170.755,-999
CELIM,Airport Terminal,-14.3587,-170.539,-999
CFCBW,Airport Terminal,-14.339,-170.723,-999
DRAWN,Airport Terminal,-14.6306,-170.9,-999
GRUPY,Airport Terminal,-14.4519,-170.912,-999
HADUB,Airport Terminal,-14.2934,-170.595,-999
HOPID,Airport Terminal,-14.3409,-170.726,-999
HUMTU,Airport Terminal,-14.2309,-170.529,-999
HUPLI,Airport Terminal,-14.351,-170.741,-999
JONAS,Airport Terminal,-14.2765,-170.547,-999
MUNRE,Airport Terminal,-14.4333,-170.845,-999
NOTSE,Airport Terminal,-14.278,-170.613,-999
OLIVE,Airport Terminal,-14.4162,-170.857,-999
PITTI,Airport Terminal,-14.4963,-170.744,-999
SETTS,Airport Terminal,-14.4358,-171.035,-999
SUMLE,Airport Terminal,-14.1029,-170.471,-999
TAMUE,Airport Terminal,-14.3423,-170.729,-999
TUYOS,Airport Terminal,-14.3417,-170.725,-999
VECUV,Airport Terminal,-14.327,-170.692,-999
WADGI,Airport Terminal,-14.3102,-170.644,-999
WANUL,Airport Terminal,-14.4613,-170.937,-999
WUTEB,Airport Terminal,-14.2954,-170.645,-999
WUVAN,Airport Terminal,-14.359,-170.756,-999
ABI,D,32.4813,-99.8635,113.7
ABQ,D,35.0438,-106.816,113.2
ABR,D,45.4174,-98.3687,113
ACH,D,35.1117,-105.04,117.8
ACK,D,41.2819,-70.0267,116.2
ACO,D,41.1079,-81.2015,114.4
ACT,D,31.6622,-97.269,115.3
ACV,D,40.9814,-124.108,110.2
ACY,D,39.4559,-74.5763,108.6
ADH,D,34.8026,-96.6701,117.8
ADM,D,34.2116,-97.1682,116.7
ADW,D,38.8072,-76.8663,113.1
AEL,D,43.6817,-93.3708,109.8
AEX,D,31.2567,-92.501,116.1
AGC,D,40.2786,-80.0409,110
AGJ,D,31.1855,-98.1419,112.5
AHC,D,40.2679,-120.152,109
AHN,D,33.9476,-83.3248,109.6
AIA,D,42.0556,-102.804,111.8
AIR,D,40.017,-80.8172,117.1
AKO,D,40.1556,-103.18,114.4
ALB,D,42.7473,-73.8032,115.3
ALD,D,33.0125,-81.2922,116.7
ALI,D,27.7398,-98.0213,114.5
ALO,D,42.5565,-92.3989,112.2
ALS,D,37.3492,-105.816,113.9
ALW,D,46.087,-118.293,116.4
AMG,D,31.5366,-82.5081,115.1
AML,D,38.9346,-77.4667,113.5
ANW,D,42.5691,-99.9897,112.7
ANX,D,39.0954,-94.1288,114
ANY,D,37.159,-98.1708,112.9
APE,D,40.1511,-82.5883,116.7
APN,D,45.0828,-83.557,108.8
ARD,D,40.2533,-74.9076,108.2
ARG,D,36.11,-90.9537,114.5
ARH,D,31.5856,-110.339,111.6
ART,D,43.9521,-76.0646,109.8
ASP,D,44.4491,-83.3943,116.1
AST,D,46.1617,-123.88,114
ATL,D,33.6291,-84.4351,116.9
ATR,D,38.8098,-75.2113,112.6
ATY,D,44.9797,-97.1417,116.6
AUG,D,44.32,-69.7966,114.95
AUW,D,44.8468,-89.5866,111.6
AVE,D,35.647,-119.979,117.1
AXC,D,39.7375,-88.8564,117.2
AXN,D,45.9584,-95.2326,112.8
AYS,D,31.2694,-82.5564,110.2
AZO,D,42.237,-85.5532,109
AZQ,D,37.3913,-83.263,111.2
BAB,D,39.1348,-121.441,108.6
BAD,D,32.5033,-93.6678,115.8
BAE,D,43.1169,-88.2843,116.4
BAF,D,42.162,-72.7162,113
BAL,D,39.1711,-76.6613,115.1
BAM,D,40.5691,-116.922,112.2
BCE,D,37.6892,-112.304,112.8
BDA,D,32.3644,-64.6896,113.9
BDE,D,48.7228,-94.6073,111.6
BDF,D,41.1597,-89.5879,114.7
BDH,D,45.1177,-95.1271,113.7
BDR,D,41.1607,-73.1245,108.8
BFD,D,41.7864,-78.6193,116.6
BFF,D,41.8942,-103.482,112.6
BFM,D,30.6127,-88.0555,112.8
BFV,D,35.2369,-99.2062,110
BGD,D,35.8071,-101.382,108.6
BGR,D,44.8418,-68.874,114.8
BGS,D,32.3856,-101.484,114.3
BIB,D,38.9203,-88.4818,109
BIE,D,40.3014,-96.7546,110.6
BIH,D,37.377,-118.367,109.6
BIL,D,45.8086,-108.625,114.5
BIS,D,46.7618,-100.665,116.5
BIX,D,30.4071,-88.9297,111.8
BJA,D,44.4769,-73.1568,112.4
BJB,D,43.422,-88.1252,109.8
BJC,D,39.913,-105.139,115.4
BKE,D,44.8406,-117.808,115.3
BKF,D,39.7074,-104.752,109.6
BKW,D,37.7803,-81.1235,117.7
BLD,D,35.9958,-114.864,116.7
BLF,D,37.3064,-81.1943,110
BLH,D,33.5961,-114.761,117.4
BMI,D,40.4808,-88.9313,108.2
BML,D,44.6334,-71.1861,110.4
BNA,D,36.137,-86.6848,114.1
BOI,D,43.5528,-116.192,113.3
BOS,D,42.3575,-70.9895,112.7
BOY,D,43.4632,-108.3,117.8
BPI,D,42.5794,-110.109,116.5
BPT,D,29.9461,-94.0162,114.5
BQM,D,38.2302,-85.6647,112.2
BQS,D,39.6306,-93.8753,111.2
BQU,D,40.7597,-115.761,114.5
BQZ,D,40.4638,-106.872,112.2
BRK,D,38.9445,-104.633,112.5
BRL,D,40.7235,-90.9259,111.4
BRO,D,25.9241,-97.3753,116.3
BRV,D,38.3363,-77.3529,114.5
BSR,D,36.1813,-121.642,114
BSV,D,40.7407,-81.4321,112.4
BTG,D,45.7478,-122.592,116.6
BTV,D,44.3971,-73.1826,117.5
BTY,D,36.8006,-116.748,114.7
BUA,D,45.5522,-103.456,109.4
BUD,D,40.6166,-83.0638,109.8
BUF,D,42.929,-78.6463,116.4
BUM,D,38.2721,-94.4883,115.9
BUU,D,42.6893,-88.3018,114.5
BVL,D,40.7261,-113.757,112.3
BVO,D,36.8343,-96.0184,117.9
BVT,D,40.5562,-87.0694,115.1
BWD,D,31.8926,-98.9575,108.6
BWG,D,36.9287,-86.4434,117.9
BWS,D,32.8213,-106.013,109.6
BWZ,D,40.7984,-74.8218,114.2
BXK,D,33.4535,-112.825,110.6
BYI,D,42.5802,-113.866,114.1
BYP,D,33.5375,-96.2341,114.6
BZA,D,32.7681,-114.603,116.8
BZM,D,35.8689,-81.2405,110.8
BZN,D,45.7839,-111.155,112.4
CAE,D,33.8573,-81.0539,114.7
CAM,D,42.9943,-73.344,115
CBM,D,33.6415,-88.4386,115.2
CBU,D,45.5886,-122.611,109.2
CCC,D,40.9296,-72.7989,117.2
CCR,D,38.0449,-122.045,117
CCT,D,37.3824,-87.2637,109.8
CCV,D,37.3475,-75.9977,112.2
CDS,D,34.3691,-100.289,117.6
CEC,D,41.7796,-124.241,109
CEF,D,42.1975,-72.5263,114
CEW,D,30.8262,-86.6791,115.9
CEZ,D,37.3898,-108.562,108.4
CFB,D,42.1575,-76.1365,112.2
CGG,D,44.6814,-84.7286,109.8
CGI,D,37.2275,-89.5724,112.9
CGT,D,41.51,-87.5715,114.2
CHE,D,40.5201,-107.305,115.6
CHS,D,32.8943,-80.0378,113.5
CIC,D,39.7898,-121.847,109.8
CID,D,41.8875,-91.7857,114.1
CIM,D,36.4914,-104.872,116.4
CIP,D,41.1463,-79.458,112.9
CKB,D,39.2532,-80.2679,112.6
CKV,D,36.622,-87.4127,110.6
CKW,D,41.7557,-107.582,115
CLL,D,30.605,-96.4207,113.3
CLT,D,35.1903,-80.9518,115
CMA,D,34.2125,-119.094,115.8
CME,D,33.3375,-104.621,116.1
CMI,D,40.0345,-88.2761,110
CMK,D,41.2801,-73.5813,116.6
CMX,D,47.1703,-88.4854,112.8
CNG,D,37.0086,-88.8369,113.1
CNM,D,32.2566,-104.226,116.3
CNT,D,38.6683,-115.599,114.95
CNU,D,37.6262,-95.5935,109.2
CNX,D,34.367,-105.678,115.5
COD,D,44.6205,-108.965,111.8
COE,D,47.7737,-116.821,108.8
COF,D,28.2377,-80.6118,115
COL,D,40.3116,-74.1597,115.4
CON,D,43.2198,-71.5755,112.9
COT,D,28.462,-99.1185,115.8
COU,D,38.8108,-92.2183,110.2
CPN,D,46.032,-112.748,111.6
CQY,D,32.1857,-96.2181,114.8
CRE,D,33.8138,-78.7245,117.6
CRG,D,30.3389,-81.5099,114.5
CRI,D,40.6125,-73.8944,112.3
CRL,D,42.048,-83.4576,115.7
CRP,D,27.9038,-97.4449,115.5
CSG,D,32.6153,-85.0176,117.1
CSI,D,29.9224,-99.2145,117.5
CSN,D,38.6412,-77.8655,116.3
CSX,D,38.7527,-90.361,116.45
CTB,D,48.5649,-112.343,113.35
CTF,D,34.6505,-80.2749,108.2
CTR,D,42.2913,-72.9494,115.1
CTW,D,40.2292,-81.4765,111.8
CTY,D,29.599,-83.0488,112
CUS,D,31.8191,-107.574,111.2
CUZ,D,41.484,-99.689,108.2
CVA,D,41.7085,-90.4833,113.8
CVE,D,32.8903,-96.904,116.2
CVG,D,39.016,-84.7033,117.3
CVI,D,36.3729,-76.8715,114.6
CVO,D,44.4996,-123.294,115.4
CVS,D,34.3806,-103.322,111.6
CVV,D,48.2447,-122.724,117.2
CWK,D,30.3786,-97.5298,112.8
CXR,D,41.5169,-81.1632,112.7
CYN,D,39.8173,-74.4316,113.4
CYS,D,41.211,-104.773,113.1
CYY,D,26.1534,-81.7781,108.6
CZI,D,43.9997,-106.436,117.3
CZQ,D,36.8843,-119.815,112.9
DAG,D,34.9625,-116.578,113.2
DAK,D,36.0429,-94.1976,115.25
DAN,D,36.5689,-79.3367,113.1
DAS,D,30.1897,-94.645,116.9
DBL,D,39.4393,-106.895,113
DBN,D,32.5635,-82.83,113.1
DBQ,D,42.4015,-90.7091,115.8
DBS,D,44.0889,-112.209,116.9
DCA,D,38.8595,-77.0364,111
DCU,D,34.6483,-86.9395,112.8
DDC,D,37.8506,-100.006,108.2
DDD,D,41.3663,-91.1493,116.5
DDY,D,43.0909,-106.277,116.2
DEN,D,39.8125,-104.661,117.9
DGD,D,37.0235,-92.8769,109.4
DHK,D,29.5369,-98.2678,109.9
DHP,D,25.8,-80.349,113.9
DHT,D,36.0915,-102.545,112
DIK,D,46.86,-102.773,112.9
DIW,D,34.5685,-77.4529,116
DJB,D,41.3581,-82.162,113.6
DKK,D,42.4904,-79.2741,116.2
DLF,D,29.3609,-100.772,114.4
DLH,D,46.8022,-92.2029,112.6
DLL,D,43.5508,-89.7636,117
DLN,D,45.2486,-112.547,113
DMA,D,32.1599,-110.881,117.6
DMN,D,32.2756,-107.606,108.6
DNJ,D,44.7671,-116.206,116.2
DNV,D,40.2938,-87.5573,111
DNW,D,43.8283,-110.335,117.2
DNY,D,42.1783,-74.9569,112.1
DOB,D,33.9147,-84.5073,113
DOV,D,39.1324,-75.4674,110
DPA,D,41.8904,-88.3502,108.4
DPK,D,40.7918,-73.3037,117.7
DPR,D,45.0782,-101.715,116.8
DQN,D,40.0164,-84.3969,114.5
DQO,D,39.6781,-75.6071,114
DRK,D,34.7026,-112.48,114.1
DRO,D,37.1533,-107.75,108.2
DSD,D,44.2528,-121.304,117.6
DSM,D,41.4376,-93.6486,117.5
DTA,D,39.3022,-112.506,116.1
DTL,D,46.8255,-95.8873,111.2
DUC,D,34.3844,-97.9169,111
DUG,D,31.4727,-109.602,108.8
DVC,D,37.8087,-108.931,114.6
DVL,D,48.1152,-98.9125,111
DVV,D,39.8947,-104.624,114.7
DWG,D,30.4782,-86.5209,134.5
DWN,D,45.0875,-94.4539,109
DXO,D,42.2131,-83.3667,113.4
DYR,D,36.0185,-89.3177,116.8
DYS,D,32.4185,-99.8571,133.6
EAR,D,40.7256,-99.0051,111.2
EAT,D,47.3997,-120.211,111
EAU,D,44.8977,-91.4785,113.65
ECB,D,38.1584,-82.9101,110.4
ECG,D,36.2576,-76.1756,112.5
ECK,D,43.2559,-82.7179,114
ECS,D,43.8811,-104.308,108.2
EDN,D,31.2964,-85.9027,116.6
EDW,D,34.9824,-117.733,116.4
EED,D,34.766,-114.474,115.2
EEN,D,42.7943,-72.2918,109.4
EFD,D,29.606,-95.1597,109.4
EHF,D,35.4846,-119.097,115.4
EHK,D,37.7873,-113.068,117.3
EIC,D,32.7714,-93.8099,117.4
EKN,D,38.9144,-80.0993,114.2
EKR,D,40.0674,-107.925,115.2
ELA,D,29.6625,-96.3171,116.4
ELB,D,33.676,-117.731,117.2
ELD,D,33.2562,-92.7439,115.5
ELN,D,47.0244,-120.458,117.9
ELO,D,47.8219,-91.8301,109.6
ELP,D,31.8159,-106.282,115.2
ELW,D,34.4192,-82.7847,108.6
ELX,D,42.1444,-86.1227,116.6
ELY,D,39.2981,-114.848,110.6
ELZ,D,42.0896,-77.9996,111.4
EMG,D,32.4004,-93.5951,111.2
EMI,D,39.495,-76.9786,117.9
EMP,D,38.2911,-96.1381,112.8
END,D,36.345,-97.9184,115.4
ENE,D,43.4257,-70.6135,117.1
ENI,D,39.0532,-123.274,112.3
ENL,D,38.42,-89.159,115
ENO,D,39.2316,-75.516,111.4
ENW,D,42.5991,-87.9317,109.2
EON,D,41.2696,-87.7911,113.2
EOS,D,36.8424,-94.4357,117.3
EPH,D,47.3779,-119.424,112.6
ERI,D,42.0174,-80.2927,109.4
ESC,D,45.7226,-87.0896,110.8
ESL,D,39.2255,-78.9895,110.8
ETG,D,41.215,-78.1428,116
ETL,D,38.0403,-108.259,110.2
ETX,D,40.581,-75.684,110.2
EUF,D,31.9503,-85.1305,109.2
EUG,D,44.1209,-123.223,112.9
EVM,D,47.4222,-92.4987,108.2
EVW,D,41.2725,-111.047,109.6
EWA,D,32.3668,-88.4584,113.8
EWC,D,40.8249,-80.2115,115.8
EWM,D,31.9518,-106.272,112.4
EWN,D,35.0731,-77.0451,113.6
EWO,D,37.6318,-85.6759,110.8
EYW,D,24.5859,-81.8005,113.5
FAH,D,43.7688,-87.8488,110
FAK,D,37.5285,-77.8282,113.3
FAM,D,37.6735,-90.2341,115.7
FAR,D,46.7533,-96.8513,116.2
FAY,D,34.9856,-78.8751,108.8
FBC,D,40.9553,-83.756,108.2
FBR,D,41.3784,-110.424,108.6
FCA,D,48.2141,-114.176,113.2
FCM,D,44.8254,-93.4427,117.7
FCS,D,38.6807,-104.757,108.8
FDK,D,39.4122,-77.3751,109
FFM,D,46.2894,-96.1568,110.4
FFO,D,39.819,-84.0555,115.2
FFT,D,38.1824,-84.9086,109.4
FFU,D,40.2749,-111.941,116.6
FGT,D,44.6309,-93.1821,115.7
FHU,D,31.5897,-110.355,113.6
FIM,D,34.3567,-118.881,112.5
FJC,D,40.7267,-75.4547,117.5
FJS,D,41.4497,-122.806,109.6
FKL,D,41.4385,-79.8567,109.6
FKN,D,36.7142,-77.0124,110.6
FLG,D,35.1472,-111.674,113.85
FLL,D,26.0739,-80.1664,114.4
FLM,D,38.6494,-84.3106,117
FLO,D,34.233,-79.6572,115.2
FLP,D,36.2996,-92.4584,116.05
FLW,D,35.0931,-119.866,117.5
FMG,D,39.5313,-119.656,117.9
FNT,D,42.9668,-83.747,116.9
FOD,D,42.6111,-94.2948,113.5
FOE,D,38.9474,-95.6612,111.6
FOK,D,40.8378,-72.6318,111
FOT,D,40.6713,-124.235,114
FOW,D,44.2044,-93.3705,111.2
FQF,D,39.6901,-104.621,116.3
FQM,D,41.3386,-76.7749,114.4
FRA,D,37.1044,-119.595,115.6
FRI,D,38.9702,-96.8612,109.4
FRM,D,43.646,-94.4225,110.2
FSD,D,43.6495,-96.7811,115
FSM,D,35.3884,-94.2715,110.4
FST,D,30.9521,-102.976,116.9
FTI,D,35.6576,-105.136,117.3
FTK,D,37.9072,-85.9726,109.6
FTZ,D,38.6943,-90.9713,110.8
FUZ,D,32.8894,-97.1794,115.7
FWA,D,40.9791,-85.1881,117.8
FXU,D,31.1115,-93.2192,108.4
FZT,D,32.0746,-95.5308,111.4
GAD,D,33.9764,-86.0836,112.3
GBG,D,40.9373,-90.4345,109.8
GBN,D,32.9563,-112.674,116.6
GCC,D,44.3478,-105.543,114.6
GCK,D,37.919,-100.725,113.3
GCN,D,35.9603,-112.146,113.1
GCO,D,41.9941,-87.9023,108.25
GCV,D,31.098,-88.4861,115.7
GDM,D,42.5459,-72.0582,110.6
GEE,D,42.8344,-77.7327,108.2
GEF,D,30.5513,-83.7831,109
GEG,D,47.5649,-117.627,115.5
GEP,D,45.1457,-93.3732,117.3
GFK,D,47.9548,-97.1854,114.3
GFL,D,43.3417,-73.6118,110.2
GFS,D,35.1311,-115.176,114.4
GGG,D,32.4178,-94.7532,112.3
GGT,D,42.789,-75.8267,117.8
GGW,D,48.2153,-106.625,113.9
GHM,D,35.8339,-87.4518,111.6
GIJ,D,41.7686,-86.3184,115.4
GLD,D,39.3879,-101.692,115.1
GLH,D,33.5235,-90.9829,114.25
GLJ,D,34.9524,-120.521,111
GLL,D,40.5039,-104.553,114.2
GLR,D,45.0125,-84.7043,109.2
GMN,D,34.804,-118.861,116.1
GNL,D,31.5815,-96.5491,108.8
GNP,D,35.9209,-95.9687,110.6
GNV,D,29.6921,-82.273,116.2
GOG,D,35.8942,-115.496,112.05
GON,D,41.3304,-72.052,110.85
GPT,D,30.4068,-89.0768,109
GPZ,D,47.1634,-93.4889,111.4
GQE,D,35.347,-90.4782,113
GQO,D,34.9613,-85.1534,115.8
GRB,D,44.5552,-88.1949,115.5
GRD,D,34.2516,-82.1542,115.5
GRI,D,40.984,-98.3148,112
GRK,D,31.0329,-97.8138,111.8
GRV,D,39.635,-79.0505,112.3
GSB,D,35.3352,-77.9713,116.5
GSH,D,41.5252,-86.028,113.7
GSO,D,36.0457,-79.9764,116.2
GTF,D,47.45,-111.412,115.1
GTH,D,33.7783,-100.336,114.5
GUP,D,35.476,-108.873,115.1
GUS,D,40.6449,-86.1517,108.45
GVE,D,38.0136,-78.153,115.6
GVO,D,34.5313,-120.091,113.8
GVR,D,38.7583,-85.4706,114.65
GXU,D,40.0095,-74.5965,110.6
GZG,D,36.8251,-82.079,110.2
HAB,D,34.1988,-88.0116,110.4
HAR,D,40.3022,-77.0696,112.5
HBR,D,34.8666,-99.0634,111.8
HBU,D,38.4521,-107.04,114.9
HCH,D,35.781,-84.9785,117.6
HCM,D,37.4487,-76.7114,108.8
HCT,D,40.4541,-100.924,117.7
HDF,D,33.7763,-117.185,113.4
HEC,D,34.797,-116.463,112.7
HEY,D,31.3741,-85.6528,110.6
HEZ,D,31.6182,-91.2996,110
HFD,D,41.6411,-72.5474,114.9
HGO,D,38.8175,-103.621,112.1
HGR,D,39.6977,-77.8557,109.8
HIA,D,45.8618,-112.17,113.7
HIB,D,47.3015,-92.704,110.8
HIC,D,43.5749,-85.7162,117.6
HIF,D,41.1205,-111.964,111.2
HLC,D,39.2587,-100.226,113.7
HLE,D,43.3298,-114.244,108.8
HLG,D,40.2599,-80.5686,112.2
HLI,D,34.7702,-89.4965,112.4
HLN,D,46.6068,-111.953,117.7
HLV,D,39.1135,-92.1282,114.2
HML,D,48.8692,-97.1171,112.4
HMN,D,32.8621,-106.109,114.5
HMU,D,30.5194,-90.4175,109.6
HMV,D,36.4371,-82.1296,114.6
HNK,D,42.0631,-75.3163,116.8
HNN,D,38.7541,-82.0262,115.9
HNW,D,38.7247,-120.749,115.5
HOB,D,32.6382,-103.269,111
HON,D,44.4401,-98.3111,117.6
HOT,D,34.4786,-93.0906,110
HPW,D,37.3289,-77.1159,112
HQM,D,46.947,-124.149,117.7
HRK,D,42.7622,-87.8147,117.7
HRL,D,26.2292,-97.6523,109.2
HRO,D,36.3183,-93.2133,112.5
HRS,D,34.943,-83.9157,109.8
HRT,D,30.428,-86.6903,110.8
HRV,D,29.8502,-90.003,114.1
HSI,D,40.6045,-98.4296,108.8
HST,D,25.49,-80.3794,108.2
HTO,D,40.919,-72.3167,113.6
HUB,D,29.6556,-95.2766,117.1
HUH,D,48.9453,-122.579,113
HUL,D,46.0395,-67.8341,116.1
HUO,D,41.4097,-74.5916,116.1
HUP,D,31.5687,-105.376,115
HUT,D,37.9969,-97.9342,116.8
HUW,D,36.8714,-91.9,111.6
HVE,D,38.4168,-110.7,115.9
HVN,D,41.2623,-72.8852,109.8
HVQ,D,38.3497,-81.7699,117.4
HVR,D,48.5405,-109.77,111.8
HXW,D,36.6593,-87.5111,114.9
HYK,D,37.9664,-84.4725,112.6
HYP,D,37.2194,-120.4,114.2
HYR,D,46.019,-91.4464,113.4
HYS,D,38.8477,-99.2768,110.4
HZN,D,39.5164,-118.998,114.1
IAB,D,37.6219,-97.2682,116.5
IAG,D,43.1125,-78.9602,111
IAH,D,29.9569,-95.3457,116.6
ICT,D,37.7453,-97.5838,113.8
IDA,D,43.519,-112.064,113.85
IDJ,D,47.5077,-94.9233,110
IDQ,D,46.0655,-116.465,115.65
IDU,D,29.9561,-96.5622,110.2
IFI,D,35.8053,-98.0039,114.7
IFM,D,31.4287,-83.4889,112.5
IGB,D,33.4855,-88.5136,116.2
IGM,D,35.2605,-113.934,108.8
IGN,D,41.6654,-73.8222,117.6
IHD,D,39.9742,-79.3584,108.2
IIP,D,42.6761,-105.226,108.6
IIU,D,38.1035,-85.5774,114.8
IJX,D,39.7765,-90.2386,108.6
IKK,D,41.0744,-87.8502,111.6
ILA,D,39.0712,-122.027,114.4
ILC,D,38.2502,-114.394,116.3
ILM,D,34.3516,-77.8744,117
ILR,D,43.5931,-118.955,113.8
IMB,D,44.6484,-119.712,115.6
IMT,D,45.816,-88.1121,111.2
INA,D,40.8993,-117.812,108.2
INK,D,31.8748,-103.244,112.1
INL,D,48.5658,-93.4057,111
INS,D,36.585,-115.67,114
INW,D,35.0616,-110.795,112.6
IOW,D,41.519,-91.6133,116.2
IPL,D,32.7489,-115.509,115.9
IRK,D,40.135,-92.5917,114.6
IRQ,D,33.7074,-82.1621,113.9
IRW,D,35.3586,-97.6092,114.1
ISD,D,43.4879,-99.7614,112.8
ISN,D,48.2534,-103.751,116.3
ISO,D,35.371,-77.5583,109.6
ISQ,D,45.9763,-86.1734,114.85
ITH,D,42.495,-76.4597,111.8
IWA,D,33.3032,-111.651,113.3
IWD,D,46.5323,-90.1258,108.8
JAC,D,43.621,-110.732,115.4
JAY,D,43.5763,-92.9187,108.2
JBR,D,35.8749,-90.5885,108.6
JCT,D,30.598,-99.8175,116
JEN,D,32.1596,-97.8777,115
JFK,D,40.6329,-73.7714,115.9
JFN,D,41.7601,-80.7481,115.2
JHW,D,42.1886,-79.1213,114.7
JLI,D,33.1405,-116.586,114
JMS,D,46.9329,-98.6788,114.5
JNC,D,39.0596,-108.793,112.4
JOT,D,41.5464,-88.3184,112.3
JPU,D,39.4412,-81.3748,108.6
JST,D,40.3167,-78.8342,113
JVL,D,42.558,-89.1053,114.3
JWJ,D,42.1113,-92.9087,109.4
JXN,D,42.2592,-84.4586,109.6
KSY,D,29.3916,-98.5811,112
LAA,D,38.1971,-102.688,116.9
LAL,D,27.9862,-82.0139,116
LAN,D,42.7174,-84.6975,110.8
LAR,D,41.3378,-105.721,117.6
LAS,D,36.0797,-115.16,116.9
LAW,D,34.4962,-98.4131,109.4
LAX,D,33.9331,-118.432,113.6
LBB,D,33.705,-101.914,109.2
LBF,D,41.0487,-100.747,117.4
LBL,D,37.0444,-100.971,112.3
LBV,D,26.8282,-81.3914,110.4
LBY,D,31.4187,-89.3376,110.6
LCH,D,30.1415,-93.1056,113.4
LCU,D,41.363,-113.841,113.6
LDK,D,33.2589,-87.5369,117.8
LDN,D,38.8544,-78.2056,114.3
LEB,D,43.6789,-72.2161,113.7
LEM,D,45.9198,-102.104,111.4
LEV,D,29.1752,-90.104,113.5
LFD,D,42.0625,-84.7651,111.2
LFI,D,37.0856,-76.3594,112.3
LFK,D,31.1624,-94.7168,112.1
LFT,D,30.1938,-91.9926,109.8
LFV,D,42.0172,-70.0372,114.7
LGA,D,40.7837,-73.8686,113.1
LGC,D,33.0491,-85.2062,115.6
LHO,D,41.7929,-112.01,112.9
LHS,D,34.683,-118.577,114.35
LIA,D,42.9827,-115.774,114.9
LIB,D,35.8116,-79.6126,113
LIN,D,38.0746,-121.004,114.8
LIT,D,34.6777,-92.1805,113.9
LJT,D,43.1098,-88.0373,112.5
LKI,D,46.8439,-92.1859,135.4
LKT,D,45.0213,-114.084,113.5
LKV,D,42.4928,-120.507,112
LLA,D,29.6632,-92.3736,110.4
LLC,D,40.1253,-118.578,116.5
LLO,D,30.7963,-98.7874,108.2
LMN,D,40.5967,-93.9676,116.7
LMT,D,42.1531,-121.728,115.9
LNK,D,40.9238,-96.742,116.1
LNR,D,43.2944,-90.1331,112.8
LOA,D,31.124,-95.968,110.8
LOZ,D,37.0331,-84.1101,116.1
LRD,D,27.4787,-99.4177,117.4
LRF,D,34.9181,-92.1577,109.2
LRP,D,40.12,-76.2913,117.3
LSE,D,43.8761,-91.256,108.4
LSF,D,32.3324,-84.9933,111.4
LSU,D,30.4851,-91.2941,116.5
LSV,D,36.2447,-115.025,135.5
LTJ,D,45.7136,-121.101,112.3
LTS,D,34.6629,-99.2712,109.8
LUF,D,33.5377,-112.38,113
LVL,D,36.818,-77.903,112.9
LVM,D,45.7025,-110.442,116.1
LVT,D,36.5845,-85.1666,108.4
LVZ,D,41.2728,-75.6895,111.6
LWB,D,37.8638,-80.392,116.05
LWL,D,41.1448,-114.978,114.2
LWM,D,42.7404,-71.0948,112.5
LWT,D,47.053,-109.606,112
LWV,D,38.7699,-87.6038,108.8
LYH,D,37.2546,-79.2364,109.2
