OBJECTID,GLOBAL_ID,IDENT,NAME,LATITUDE,LONGITUDE,ELEVATION,ICAO_ID,TYPE_CODE,SERVCITY,STATE,COUNTRY,OPERSTATUS,PRIVATEUSE,IAPEXISTS,DODHIFLIP,FAR91,FAR93,MIL_CODE,AIRANAL,US_HIGH,US_LOW,AK_HIGH,AK_LOW,US_AREA,PACIFIC
14132,0D275C2C-0098-4D26-8A2E-97AE3B1BBD2A,GHM,Centerville Muni,35-50-14.7000N,087-26-43.4000W,764.9,KGHM,AD,CENTERVILLE,TN,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
14133,C9BA3BFE-EDBE-4707-8E99-D00E8E250C9F,TN22,Hickman Co Health Services,35-46-56.0000N,087-27-49.0000W,760,,HP,CENTERVILLE,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14134,10E9FD56-7FA7-42EA-B773-03CE535AF335,TN77,Whifferdill,36-19-18.6000N,087-09-02.4000W,622,,AD,CHAPMANSBORO,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14135,82256D74-7E8D-414E-8CA2-6B7D5168FDAD,CHA,Lovell Fld,35-02-06.7000N,085-12-12.8000W,682.5,KCHA,AD,CHATTANOOGA,TN,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,1,1,0,0,0,0
14136,DEAFB23A-8798-4EB2-9B1B-63BEEDFC7DEC,0TN8,Erlanger Medical Center,35-02-56.6400N,085-17-21.1800W,745,,HP,CHATTANOOGA,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14137,7C2BE785-DEDB-45CA-8A69-528D12B860C5,TN90,Mathews,35-10-10.0000N,085-15-54.0000W,710,,HP,CHATTANOOGA,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14138,0983BF78-A88F-40D3-B45C-8F5BF949F434,RZR,Cleveland Rgnl Jetport,35-12-44.4110N,084-47-57.1160W,865.6,KRZR,AD,CLEVELAND,TN,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NOT ANALYZED,1,1,0,0,0,0
14139,3805F985-706A-487A-AB8A-6A9C730BE645,M29,Hassell Fld,35-22-58.9240N,087-58-05.7640W,406.6,,AD,CLIFTON,TN,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
14140,43D0D7E3-44DB-4D62-9FCD-AC5517294E5B,FGU,Collegedale Muni,35-02-39.9150N,085-01-12.2400W,860,KFGU,AD,COLLEGEDALE,TN,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,CONDITIONAL,0,1,0,0,0,0
14141,E47EE2FB-3335-4CFF-B4E5-C4D117C69174,01TN,Colonial Air Park,34-59-45.3340N,089-43-50.3040W,370,,AD,COLLIERVILLE,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14142,96914BA0-F985-4604-B648-018A6B96563D,TN70,Burkeen Fld,35-01-34.3310N,089-42-09.3000W,365,,AD,COLLIERVILLE,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14143,658AA3B2-A221-4AD8-A7E8-2C4BDD817552,06TN,Hunter,35-41-50.2490N,086-57-25.0110W,640,,AD,COLUMBIA,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
14144,BE3464D2-C86B-4608-B8F6-BD59E6EE8E59,51TN,Glendale Fld,35-31-59.0000N,086-58-37.0000W,750,,AD,COLUMBIA,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14145,AD1FD452-041E-4751-A084-83ABBDB2940F,MRC,Maury Co,35-33-15.8000N,087-10-44.9000W,681.1,KMRC,AD,COLUMBIA/MOUNT PLEASANT,TN,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,1,1,0,0,0,0
14146,6906676A-8AD1-40F2-AE03-AE1152EFA35B,1TN5,Maury Rgnl Hospital,35-33-22.2620N,087-03-14.0210W,651,,HP,COLUMBIA,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14147,3418AEDE-B693-4A47-B0AE-AACD4A56BBC0,TN31,Cookeville Rgnl Medical Center,36-10-09.9400N,085-30-26.9400W,1126,,HP,COOKEVILLE,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14148,D205F8D8-FAE5-4DE7-AE80-705B4DC33E37,TN80,Schiff,36-14-00.2190N,085-25-34.9020W,1260,,AD,COOKEVILLE,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14149,7B742A6B-3F76-45FE-9CB9-F92865CDBDB3,5TN9,One Grand Fld,36-06-50.2210N,085-35-41.9230W,1000,,AD,COOKEVILLE,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14150,D074E645-D2C7-4A64-BF6E-2EEEDB3D6406,4TN6,Holder Fld,36-14-49.8600N,085-30-41.7000W,1110,,AD,COOKEVILLE,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0
14151,50251C49-4F4F-4DB3-B8B0-5631CFF01525,1A3,Martin Campbell Fld,35-00-56.9000N,084-20-48.6000W,1788.9,,AD,COPPERHILL,TN,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
14152,9F3D9812-CD42-4B22-80CB-8301B8DE6F39,8TN7,Short Creek,36-24-03.0000N,087-59-30.0000W,390,,AD,DOVER,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14153,4F9CD5A2-8198-47CB-BD66-5AB90913A8EF,2TN8,Soggy Bottom,36-01-04.8200N,085-56-09.7300W,580,,AD,DOWELLTOWN,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14154,E764CF91-1E2D-4468-BFB1-4538587B1302,3TN3,Wayne's World,36-15-48.0000N,088-45-26.0000W,440,,AD,DRESDEN,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14155,8365376F-2998-4ABC-B05A-9380790C6540,18TN,Sequatchie Co,35-23-16.6400N,085-22-48.9300W,784,,HP,DUNLAP,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
14156,C501C1EE-AE22-4DA5-964E-E9E19C479F99,DYR,Dyersburg Rgnl,35-59-52.7000N,089-24-23.7000W,337.7,KDYR,AD,DYERSBURG,TN,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,1,1,0,0,0,0
14157,16828767-DBB0-488D-B897-48BBACEB0571,1TN4,Methodist Healthcare,36-02-57.2400N,089-22-48.3900W,312,,HP,DYERSBURG,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14158,A5E48B56-DDEA-4DC6-A128-E65D48940E82,TN18,Richardson Strip,35-12-15.3170N,089-40-00.2910W,340,,AD,EADS,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14159,DD53F0DC-199B-41E0-8A71-CC32C15FEA2B,4TN4,Cotton Fld,35-11-24.0000N,089-38-19.0000W,345,,AD,EADS,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14160,E51EDBBB-453C-45E8-AFB7-9101283A0E21,8TN1,Parker,35-11-47.0000N,089-37-37.0000W,375,,AD,EADS,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14161,E21AC7EF-3F43-40C9-8AA6-146B3C07AFAB,50M,Puckett,35-41-22.0000N,086-36-54.0000W,780,,GL,EAGLEVILLE,TN,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14162,3D046566-0154-4B10-BB57-BFEA914C5F01,TN14,T-Top Airfield,35-41-23.0000N,086-38-09.0000W,770,,AD,EAGLEVILLE,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14163,7EF60A91-CD0E-4A03-8C4E-E54E71B99934,9TN1,Versailles Aerodrome,35-43-48.0000N,086-32-16.0000W,855,,AD,EAGLEVILLE,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14164,C2D3EA48-5857-4499-B566-F1BFA272FB46,TN07,Hawk Haven Airfield,35-41-14.0000N,086-36-23.0000W,775,,AD,EAGLEVILLE,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14165,A287BB21-B562-4588-B6E1-048C780AE5F6,0A9,Elizabethton Muni,36-22-17.6086N,082-10-21.8076W,1592.5,,AD,ELIZABETHTON,TN,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,CONDITIONAL,1,1,0,0,0,0
14166,4129EFEB-5A2F-4514-95A9-C87B4BF43FE9,93TN,Center Fld,36-21-41.0000N,082-27-04.0000W,1700,,AD,GRAY,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14167,FB5E0398-A4B1-41C8-9571-ADC7421B7617,0TN2,Village,35-39-21.2840N,084-11-07.6910W,920,,AD,GREENBACK,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14168,4292CEDB-2A65-4293-8505-C6F6267ED8DC,5TN4,McGraw's Backyard,35-40-14.0000N,084-06-57.0000W,920,,AD,GREENBACK,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14169,5C3619CF-EEC6-4962-8FC2-A6537DD3BBF6,GCY,Greeneville-Greene Co Muni,36-11-44.6000N,082-48-40.9000W,1607.5,KGCY,AD,GREENEVILLE,TN,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,1,1,0,0,0,0
14170,90286A63-694E-4A38-B7CB-F22AF87A76F4,75TN,Srigley Fld,36-16-53.0000N,082-51-41.0000W,1145,,UL,GREENEVILLE,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14171,BA4DF3F3-4A49-4159-82EC-13FECD862133,M31,Arnold Fld,35-54-12.2650N,089-23-50.2600W,292,,AD,HALLS,TN,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,CONDITIONAL,0,1,0,0,0,0
14172,A4A54A03-9A48-4A16-9A67-350C43F5DBEE,TN19,Roane Medical Center,35-56-11.8400N,084-33-04.8800W,880,,HP,HARRIMAN,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14173,25499941-AD9F-4D10-9BB7-E619A2DA2E43,2TN2,Wings Fld,35-13-25.0000N,089-11-20.0000W,540,,AD,HICKORY VALLEY,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14174,A4023448-6F47-4537-9E56-57B92579BADD,7TN5,Flying D,35-08-01.7000N,089-11-12.5000W,477,,AD,HICKORY VALLEY,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14175,B02092CA-DCA9-4D77-8D00-A834A91AF528,0M3,John A Baker Fld,35-32-45.5000N,087-35-50.4000W,971.8,,AD,HOHENWALD,TN,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NOT ANALYZED,0,1,0,0,0,0
14176,0A5E3981-1C1E-415C-975F-9AA973ADF46A,TN21,Palmer Village-Napier Lake,35-26-51.2740N,087-30-22.0000W,790,,AD,HOHENWALD,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14177,A2060130-AACA-4F89-85E2-45DF4DF4A6CA,M53,Humboldt Muni,35-48-07.9000N,088-52-29.8000W,421.4,,AD,HUMBOLDT,TN,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
14178,27EAB5EF-1BE9-4E24-8150-B3D3FD13A1A8,73TN,Humboldt General,35-48-55.1100N,088-53-41.9900W,405,,HP,HUMBOLDT,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14179,AA2FC59B-5EDC-489C-8591-807B48B38BCF,TN16,Huntingdon,35-59-40.2250N,088-27-40.1870W,400,,AD,HUNTINGDON,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14180,2BFD40C6-4D4B-49FD-9066-145083792308,89TN,Bell Helicopter,36-25-57.0000N,082-17-37.0000W,1580,,HP,JOHNSON CITY,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14181,C7A856EC-50C5-4668-B98C-0F7D084A18A9,17TN,Murphy Fld,36-17-58.0000N,082-36-15.0000W,1720,,AD,JONESBOROUGH,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14182,DED5B6AE-696A-48D6-A334-5CA5EE639D3F,97TN,Kite Fld,36-16-39.0000N,082-35-12.0000W,1450,,AD,JONESBOROUGH,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14183,1F8C0FD5-14D4-4CE4-A388-EA6BB228CCB6,1TN7,Brendle's,36-32-52.3650N,082-31-20.5400W,1210,,HP,KINGSPORT,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14184,9A466E88-F8EF-4218-AF98-F64CB5A00774,3TN0,Indian Springs,36-32-06.0000N,082-25-26.0000W,1550,,AD,KINGSPORT,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14185,B5DF3D93-ABF6-4DD5-A02D-B3D01EF79908,3TN5,Holston Valley Medical Center,36-33-13.1600N,082-33-10.1300W,1270,,HP,KINGSPORT,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14186,0189FE9A-1E7F-4D78-A418-6BC3DBC69AF9,15TN,Indian Path Medical Center,36-33-06.4600N,082-30-54.6500W,1283,,HP,KINGSPORT,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
14187,DA55B70D-8F34-4BA0-8D06-A27C5DBE814E,12TN,Riley Creek,35-49-25.2670N,084-32-19.7620W,750,,AD,KINGSTON,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14188,68A83F67-A73F-4338-8820-10DD77DB9ECC,2TN7,Wolf Creek,35-48-16.0000N,084-24-57.0000W,890,,AD,KINGSTON,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14189,10A0D5AF-1DE2-42CC-881E-ACAB19A818D1,DKX,Knoxville Downtown Island,35-57-49.8000N,083-52-25.2000W,833.2,KDKX,AD,KNOXVILLE,TN,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
14190,408A4439-9B03-41ED-ADC2-64981F6D2E9D,0TN9,East Tennessee Children's Hospital,35-57-22.2960N,083-56-17.6630W,1003,,HP,KNOXVILLE,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14191,D2864B91-9B99-456B-B58D-3EE9BA200A1C,0TN3,Park West,35-55-04.9900N,084-05-58.6700W,1000,,HP,KNOXVILLE,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14192,41AA993B-B85C-48E1-ABC0-6C69131ABD92,0TN4,Physicians Medical Rgnl Center,35-59-28.3300N,083-55-38.1800W,790,,HP,KNOXVILLE,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14193,4A9A32ED-327F-4833-8CAC-28A7E1132259,TN71,Cox Farm,35-47-40.2750N,084-20-29.7240W,1000,,AD,LENOIR CITY,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14194,8A534AB7-4E08-4BCB-8BE6-7D44B1484B89,TN74,Will A Hildreth Farm,35-48-00.2760N,084-19-09.7200W,900,,AD,LENOIR CITY,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14195,04182429-DEE2-432E-9F55-063451D2D199,80TN,Big T,35-49-36.0000N,084-19-48.0000W,900,,AD,LENOIR CITY,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14196,8D61D358-EE67-4B81-81DA-3AB4D27799E6,55TN,Ft Loudon Medical Center,35-49-34.0000N,084-16-15.0000W,900,,HP,LENOIR CITY,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14197,0C25DA14-8D23-4EB6-B5F8-B4484218E54E,3TN8,Massingale,35-45-50.2830N,084-11-14.6930W,840,,AD,LENOIR CITY,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14198,43B522DD-6B85-4D13-BA55-BB9F56B23BE0,LUG,Ellington,35-30-25.1000N,086-48-14.0000W,717.3,KLUG,AD,LEWISBURG,TN,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,1,1,0,0,0,0
14199,1A8ADD16-752B-4B2D-A0A6-1F3A58E3AF9B,TN12,Hudgin Air,35-28-25.0000N,086-40-48.0000W,725,,AD,LEWISBURG,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
14200,4484DD9D-0566-4349-A91B-7BB23877426E,2TN3,Rocky Acres,35-30-58.0000N,086-41-40.4000W,715,,AD,LEWISBURG,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
14201,F81375B5-FACA-48DA-BE95-60FB28EFF8C4,PVE,Beech River Rgnl,35-39-22.9021N,088-11-43.2682W,487.7,KPVE,AD,LEXINGTON-PARSONS,TN,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NOT ANALYZED,1,1,0,0,0,0
14202,D98B4917-7CD8-4B8A-9FD4-71CE0CDB857C,M15,James Tucker Arpt,35-35-41.4200N,087-52-35.8650W,740,,AD,LINDEN,TN,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
14203,4F4BBCDA-A1A1-4F6D-AA65-40B1A3AF212D,5TN8,Perry Community Hospital,35-35-32.4100N,087-51-47.5200W,515,,HP,LINDEN,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14204,15E39CCC-1AE0-463B-B19D-3AA77FF93FBD,8A3,Livingston Muni,36-24-48.6000N,085-18-37.6000W,1371.9,,AD,LIVINGSTON,TN,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,1,1,0,0,0,0
14205,E0F50348-6A5F-48E6-88B6-749FD3335C10,34TN,Livingston Hospital,36-23-02.1200N,085-19-41.0100W,990,,HP,LIVINGSTON,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
14206,34FB5587-1EF9-4517-A6EE-8F899B1C0C29,TN32,Loudon Justice Center,35-46-20.3500N,084-18-48.8500W,904,,HP,LOUDON,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14207,64140AFC-09C8-4C2B-81B2-F933EA4A62A1,TN25,Methodist Hospital Central,35-08-12.1100N,090-01-05.0900W,493,,HP,MEMPHIS,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
14208,ED329A18-20C6-4DC8-8C07-6143C2851A4D,TN28,Anderson-Tully Co,35-10-31.3210N,090-02-40.3270W,238,,HP,MEMPHIS,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14209,6364257B-A9A1-465F-91F1-9CB5E4E32B5A,3TN1,Methodist Hospital-North,35-14-04.5100N,089-53-30.7200W,346,,HP,MEMPHIS,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14210,AC900AC2-AD26-4C46-9BD6-ED11E5195D0C,TN29,67 Madison Ave Partnership Ltd,35-08-14.3240N,090-03-15.3280W,650,,HP,MEMPHIS,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14211,6AFABF5D-6403-41DB-AFDD-39EE5B43FC7E,8TN0,Le Bonheur Medical Center,35-08-42.2500N,090-01-54.2100W,300,,HP,MEMPHIS,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14212,25D77126-B39D-4402-BE06-30AB13AA8686,14TN,News Channel 3,35-07-38.8200N,090-04-15.5100W,300,,HP,MEMPHIS,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14213,F0B561CE-EE15-480B-8DF3-B68E74A35E4C,TN43,Isle-A-Port,35-05-45.3290N,090-06-50.3340W,215,,AD,MEMPHIS,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
14214,9B3F093A-5F39-451A-81EA-03C92BD97F10,2TN0,Hospital Wing,35-08-13.1600N,090-01-30.4300W,282,,HP,MEMPHIS,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14215,0CFADBBA-F93C-443F-AE33-0A0237BB9F22,27TN,Memphis Police Department,35-14-58.0000N,090-00-57.0000W,240,,HP,MEMPHIS,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14216,52566CF2-40A6-4174-807A-92CF8BADD02E,28TN,Bhm East Helipad,35-07-49.1600N,089-51-45.5700W,261,,HP,MEMPHIS,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14217,7B4C1FA8-D913-4E49-982B-0F7CFB867CA6,3TN6,Wilson Fld,35-05-48.3180N,089-16-50.2520W,435,,AD,MEMPHIS,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,1,0,0,0,0
14218,DA96A371-EB42-4312-8EAF-FA237DE1E404,MEM,Memphis Intl,35-02-32.6810N,089-58-36.0450W,340.9,KMEM,AD,MEMPHIS,TN,UNITED STATES,OPERATIONAL,0,1,0,1,0,CIVIL,NO OBJECTION,1,1,0,0,0,0
14219,C346F547-4936-4460-ACD7-30CB4F59A6E0,6TN6,Milan General Hospital,35-54-48.4400N,088-45-14.4100W,424,,HP,MILAN,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14220,E954C792-964A-4060-BA31-803B24B59518,7TN3,Stones River,35-58-15.0000N,086-23-35.0000W,537,,AD,MURFREESBORO,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14221,807DFB2F-8C81-4AC4-AD4E-07289C29F9CF,8TN6,Rachel's Landing,35-55-16.0000N,086-20-41.0000W,560,,AD,MURFREESBORO,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14222,6D71FF90-768C-481B-817A-2CB8374E1FCA,TN65,Long Meadow Airstrip,35-39-59.0000N,086-29-07.0000W,750,,AD,MURFREESBURG,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14223,307E5907-3531-4442-9986-E86EC49D3968,02TN,Ellis Fld,35-46-50.0000N,086-35-03.0000W,840,,AD,MURFREESBORO,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14224,F1D2E35C-3D23-4E49-B219-927A73B7AABA,MBT,Murfreesboro Muni,35-52-43.1700N,086-22-38.8950W,614.1,KMBT,AD,MURFREESBORO,TN,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
14225,83106390-877E-4523-9894-F6FBD9DEC6EB,BNA,Nashville Intl,36-07-28.1000N,086-40-41.4000W,599,KBNA,AD,NASHVILLE,TN,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,1,1,0,0,0,0
14226,B8680934-2CCA-4435-93C4-497DD8531657,2TN6,Saint Thomas Midtown Hospital,36-09-13.9100N,086-48-07.0300W,690,,HP,NASHVILLE,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14227,F908E463-F5C9-4377-84E9-4D408B912CFD,TN92,Metrocenter,36-11-30.2010N,086-48-29.9960W,408,,HP,NASHVILLE,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14228,8BA1B7F5-E5D8-46A5-8CBA-F3768C727AE4,7TN2,Centennial Medical Center Tower,36-09-12.7800N,086-48-30.8200W,617,,HP,NASHVILLE,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14229,A17351C5-DA34-45E7-B816-62AA9B241D97,TN97,Triune Airfield,35-48-25.0000N,086-36-44.0000W,740,,AD,NASHVILLE,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14230,5985F66D-4E11-45E7-86A5-76268E3AAD6A,61TN,Parthenon,36-09-10.6000N,086-49-36.7000W,600,,HP,NASHVILLE,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
14231,1EF5191A-CE55-4C4D-9698-D6FA51239336,TN33,Tennessee Army & Air National Guard,36-05-58.2000N,086-45-35.4000W,603,,HP,NASHVILLE,TN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
